text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
,10,9.960000038146973,9.960000038146973,False,False,88.94172668457031,686.3548583984375,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.8666096696949969,0.4150000015894572,file02.pdf,None
"The tester should know the differences between iteration and release planning, and how a tester",10,9.960000038146973,9.960000038146973,False,False,106.34184265136719,687.8289184570312,15,95,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.8684708566376658,0.4150000015894572,file02.pdf,None
adds value in each of these activities.,10,9.960000038146973,9.960000038146973,False,False,106.93944549560547,699.2330932617188,7,39,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.8828700672496449,0.4150000015894572,file02.pdf,None
Version 2014,10,9.960000038146973,9.960000038146973,False,False,76.58135986328125,718.7149047851562,2,12,True,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.12513294095307395,0.907468314122672,0.4150000015894572,file02.pdf,None
Page 10 of 12,10,9.960000038146973,9.960000038146973,False,False,267.64404296875,718.7149047851562,4,13,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.4373268675959967,0.907468314122672,0.4150000015894572,file02.pdf,None
"May 31, 2014",10,9.960000038146973,9.960000038146973,False,False,471.5750732421875,718.7149047851562,3,12,True,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.770547505297692,0.907468314122672,0.4150000015894572,file02.pdf,None
© International Software Testing Qualifications Board,10,6.0,6.0,False,False,76.58399963378906,736.8900146484375,6,53,True,False,False,612.0,792.0,-2.5560788897797035,-2.5600447530052377,0.1251372543035769,0.9304166851621686,0.25,file02.pdf,None
International,11,9.960000038146973,9.960000038146973,False,False,447.9100036621094,38.62621307373047,1,13,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7318790909511591,0.04877047105268999,0.4150000015894572,file02.pdf,None
Overview,11,12.0,12.0,False,False,74.42400360107422,41.58000183105469,1,8,True,False,False,612.0,792.0,1.0811139489151635,1.0803367151659435,0.1216078490213631,0.05250000231193774,0.5,file02.pdf,None
Software Testing,11,9.960000038146973,9.960000038146973,False,False,437.95001220703125,50.14617156982422,2,16,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7156045951095282,0.0633158731942225,0.4150000015894572,file02.pdf,None
Foundation Level Extension – Agile Tester,11,9.960000038146973,9.960000038146973,False,False,74.42400360107422,56.95212173461914,6,41,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1216078490213631,0.07190924461441811,0.4150000015894572,file02.pdf,None
Qualifications,11,9.960000038146973,9.960000038146973,False,False,430.75,61.66619110107422,1,14,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7038398692810458,0.07786135240034624,0.4150000015894572,file02.pdf,None
Board,11,9.960000038146973,9.960000038146973,False,False,493.54779052734375,61.66619110107422,1,5,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8064506381165748,0.07786135240034624,0.4150000015894572,file02.pdf,None
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",11,9.960000038146973,9.960000038146973,False,False,70.94400024414062,108.84618377685547,9,73,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.13743205022330235,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94171905517578,119.61295318603516,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532960629930683,0.15102645604297368,0.4150000015894572,file02.pdf,None
The tester should be able to describe the differences between testing activities in Agile projects,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,121.08702850341797,15,98,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.15288766225179037,0.4150000015894572,file02.pdf,None
and non-Agile projects.,11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,132.61077880859375,3,23,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.16743785203105271,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,143.25802612304688,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.18088134611495818,0.4150000015894572,file02.pdf,None
The tester should be able to describe how development and testing activities are integrated in,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,144.73211669921875,15,94,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.18274257158992266,0.4150000015894572,file02.pdf,None
Agile projects.,11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,156.255859375,2,15,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.1972927517361111,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,167.02261352539062,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.21088713828963462,0.4150000015894572,file02.pdf,None
The tester should be able to describe the role of independent testing in Agile projects.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,168.4967041015625,15,88,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.21274836376459913,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,179.14395141601562,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.22619185784850457,0.4150000015894572,file02.pdf,None
The tester should be able to describe the tools and techniques used to communicate the status of,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,180.6180419921875,17,96,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.22805308332346907,0.4150000015894572,file02.pdf,None
"testing in an Agile project, including test progress and product quality.",11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,192.14178466796875,11,73,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.24260326346965752,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,202.78903198242188,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.256046757553563,0.4150000015894572,file02.pdf,None
The tester should be able to describe the process of evolving tests across multiple iterations and,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,204.26312255859375,16,98,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.25790798302852747,0.4150000015894572,file02.pdf,None
explain why test automation is important to manage regression risk in Agile projects.,11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,215.786865234375,13,85,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.2724581631747159,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,226.58346557617188,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.28609023431334835,0.4150000015894572,file02.pdf,None
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,228.05755615234375,17,99,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.2879514597883128,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,238.70480346679688,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.30139495387221826,0.4150000015894572,file02.pdf,None
The tester should be able to understand the role of a tester within an Agile team.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,240.17889404296875,16,82,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.30325617934718274,0.4150000015894572,file02.pdf,None
"Chapter 3: Agile Testing Methods, Techniques, and Tools",11,9.960000038146973,9.960000038146973,False,False,70.94400024414062,263.09686279296875,8,55,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.33219300857698075,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94171905517578,273.8636169433594,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532960629930683,0.34578739513050427,0.4150000015894572,file02.pdf,None
"The tester should be able to recall the concepts of test-driven development, acceptance test-",11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,275.33770751953125,14,93,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.34764862060546875,0.4150000015894572,file02.pdf,None
"driven development, and behavior-driven development.",11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,286.8614196777344,5,52,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.3621987622193616,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,297.628173828125,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.3757931487728851,0.4150000015894572,file02.pdf,None
The tester should be able to recall the concepts of the test pyramid.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,299.1022644042969,13,69,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.3776543742478496,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,309.7494812011719,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.39109782979945945,0.4150000015894572,file02.pdf,None
The tester should be able to summarize the testing quadrants and their relationships with testing,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,311.22357177734375,15,97,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.39295905527442393,0.4150000015894572,file02.pdf,None
levels and testing types.,11,9.960000038146973,9.960000038146973,False,False,106.93944549560547,322.6277770996094,4,25,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17473765603857103,0.4073583044186987,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,333.39453125,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.4209526909722222,0.4150000015894572,file02.pdf,None
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,334.8686218261719,19,89,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.4228139164471867,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,345.6353759765625,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.4364083030007102,0.4150000015894572,file02.pdf,None
The tester should be able to assess quality risks within an Agile project.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,347.1094665527344,13,74,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.43826952847567474,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,357.7566833496094,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.45171298402728455,0.4150000015894572,file02.pdf,None
The tester should be able to estimate testing effort based on iteration content and quality risks.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,359.23077392578125,16,98,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.453574209502249,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,369.9975280761719,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.46716859605577254,0.4150000015894572,file02.pdf,None
The tester should be able to interpret relevant information to support testing activities.,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,371.47161865234375,13,90,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.4690298215307371,0.4150000015894572,file02.pdf,None
,11,9.960000038146973,9.960000038146973,False,False,88.94172668457031,382.11883544921875,1,1,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14532961876563777,0.4824732770823469,0.4150000015894572,file02.pdf,None
The tester should be able to explain to business stakeholders how to define testable acceptance,11,9.960000038146973,9.960000038146973,False,False,106.34184265136719,383.5929260253906,15,95,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.17376118080288755,0.4843345025573114,0.4150000015894572,file02.pdf,None
